,Customer_ID,Age,Annual_Income,Monthly_Income,Monthly_Spending,Savings,Checking_Balance,Credit_Score,Credit_Card_Spending,Loan_Amount,Number_of_Loans,Investment_Amount,Debt_to_Income_Ratio,Transaction_Frequency,Financial_Risk_Score,Behavior_Segment,Cluster,Behaviour
1432,1433,50,690644.01,57553.67,30939.65,228207.96,100025.93,796,15377.36,437870.4,3,121551.19,0.386,31,49.73,Middle_Class,1,Premium
1433,1434,47,1774925.91,147910.49,51181.22,717678.51,170960.74,765,16414.75,975749.51,2,533328.71,0.23,88,12.06,High_Income,0,Normal
1434,1435,22,238761.76,19896.81,11038.28,30918.51,99717.99,614,5036.41,211280.49,1,3869.61,0.439,30,77.98,Young_Budget,1,Premium
1435,1436,33,409383.51,34115.29,23472.57,78202.65,153884.5,664,11791.82,222310.56,0,28426.73,0.222,29,82.71,Young_Budget,1,Premium
1436,1437,49,664786.29,55398.86,23951.67,106108.25,240248.5,674,10960.87,434383.92,4,91339.23,0.365,29,54.25,Middle_Class,1,Premium
1437,1438,40,1729806.89,144150.57,42969.55,790128.59,248336.48,748,18888.27,149520.79,1,550599.05,0.186,74,31.26,High_Income,0,Normal
1438,1439,34,420140.01,35011.67,17656.72,59753.03,37795.16,580,6964.45,86573.64,0,24018.71,0.369,29,68.88,Young_Budget,1,Premium
1439,1440,39,1592650.01,132720.83,37949.0,431413.32,197419.09,764,11814.84,709240.3,2,539697.53,0.171,86,32.19,High_Income,0,Normal
1440,1441,29,904455.03,75371.25,64122.04,37477.94,60518.59,518,52560.53,533996.05,2,28611.91,0.631,39,96.2,High_Risk,1,Premium
1441,1442,27,279774.76,23314.56,11488.98,31276.26,225244.49,743,4115.09,163274.2,0,18896.33,0.204,44,62.38,Young_Budget,1,Premium
1442,1443,57,1534711.66,127892.64,32531.91,593431.06,25012.54,763,11637.22,304770.03,3,279272.43,0.199,41,23.51,High_Income,0,Normal
1443,1444,51,707304.94,58942.08,26409.0,106990.64,38636.55,695,9787.94,283912.32,4,44400.97,0.283,59,44.64,Middle_Class,1,Premium
1444,1445,35,1344085.74,112007.14,36909.55,803109.94,135573.09,785,7719.02,642452.94,0,903757.49,0.222,99,21.4,Investor,0,Normal
1445,1446,26,256002.83,21333.57,14580.09,23328.54,84351.74,682,5322.51,78650.02,1,13273.39,0.209,29,80.09,Young_Budget,1,Premium
1446,1447,42,2288161.63,190680.14,48036.05,753175.36,125527.29,765,17776.91,237046.48,1,431754.29,0.254,88,19.36,High_Income,0,Normal
1447,1448,65,1445753.49,120479.46,46211.57,673935.16,101271.19,767,7496.05,412788.09,0,596879.06,0.224,86,10.51,Investor,0,Normal
1448,1449,45,531143.76,44261.98,34601.33,26804.57,145457.83,524,30402.85,432097.09,1,18518.01,0.579,39,82.67,High_Risk,1,Premium
1449,1450,48,2369225.6,197435.47,75630.86,1053379.57,100264.51,780,23943.44,924460.37,3,601222.72,0.23,87,26.06,High_Income,0,Normal
1450,1451,43,739112.28,61592.69,24407.3,228475.7,161417.5,722,9361.71,149661.6,0,121205.73,0.229,66,40.66,Middle_Class,1,Premium
1451,1452,47,2049727.76,170810.65,66361.3,585351.48,71538.35,763,22113.4,648333.41,0,765810.13,0.197,51,30.54,High_Income,0,Normal
1452,1453,66,1264589.79,105382.48,23323.64,454371.82,72007.34,773,7957.01,538918.53,2,818214.72,0.169,59,22.96,Investor,0,Normal
1453,1454,64,1792261.96,149355.16,44878.36,876227.86,70670.17,757,14484.29,108053.45,0,396235.29,0.118,56,30.6,High_Income,0,Normal
1454,1455,30,406841.13,33903.43,19952.25,62491.6,183617.78,663,9075.57,207798.86,2,30322.4,0.479,23,79.57,Young_Budget,1,Premium
1455,1456,43,375164.21,31263.68,25512.81,5995.71,243288.02,526,12983.39,533967.4,1,15926.63,0.604,37,91.05,High_Risk,1,Premium
1456,1457,41,2564324.39,213693.7,88316.24,1153522.94,18362.2,801,19277.64,766895.87,4,818172.84,0.198,60,14.96,High_Income,0,Normal
1457,1458,51,1678045.85,139837.15,38260.51,680184.85,183614.37,808,12004.13,929529.31,2,600116.11,0.252,47,11.89,High_Income,0,Normal
1458,1459,29,496204.5,41350.38,24316.37,36528.57,155637.11,644,7687.37,91546.66,2,24967.38,0.487,17,59.48,Young_Budget,1,Premium
1459,1460,48,1899709.86,158309.16,49911.43,564339.76,155462.55,837,16000.06,699581.27,2,336227.24,0.239,93,34.21,High_Income,0,Normal
1460,1461,33,568625.91,47385.49,20972.83,195012.97,168195.76,804,8702.97,125896.8,2,54832.6,0.398,38,43.2,Middle_Class,1,Premium
1461,1462,40,1667038.18,138919.85,57849.82,723839.46,32138.06,752,23858.24,928686.96,1,369017.94,0.17,74,13.73,High_Income,0,Normal
1462,1463,25,338967.25,28247.27,14182.3,46496.15,215010.29,637,6649.55,158535.5,0,15215.51,0.392,39,68.88,Young_Budget,1,Premium
1463,1464,57,2240246.65,186687.22,56043.12,583382.83,15942.54,776,18219.63,903233.84,1,845657.14,0.196,68,34.07,High_Income,0,Normal
1464,1465,38,872436.01,72703.0,49022.17,81857.49,297861.39,548,37111.2,820330.77,3,39768.05,0.487,49,86.46,High_Risk,1,Premium
1465,1466,33,156365.79,13030.48,8298.91,11290.51,97052.41,583,3457.11,8958.42,1,2519.09,0.453,35,79.21,Young_Budget,1,Premium
1466,1467,28,514933.89,42911.16,36912.29,40411.71,246222.93,567,29026.91,722193.44,0,13752.25,0.763,26,75.3,High_Risk,1,Premium
1467,1468,31,796439.7,66369.97,33405.31,273634.53,153905.08,716,16112.34,266582.12,4,67745.42,0.216,48,59.68,Middle_Class,1,Premium
1468,1469,58,1827199.6,152266.63,39972.84,575665.87,249655.59,808,10818.61,639602.0,1,595499.96,0.188,121,21.47,Investor,0,Normal
1469,1470,31,1082417.05,90201.42,32760.74,643351.87,217045.03,782,10320.94,437367.34,0,333563.46,0.113,113,14.22,Investor,0,Normal
1470,1471,52,1838759.25,153229.94,53998.64,737317.46,225115.04,756,15219.98,886180.78,2,329669.34,0.225,53,16.05,High_Income,0,Normal
1471,1472,53,2445719.14,203809.93,59850.25,750051.52,68723.15,820,18413.56,186272.03,0,420883.47,0.215,41,19.08,High_Income,0,Normal
1472,1473,40,1257958.88,104829.91,25223.29,640821.63,143584.95,766,4564.99,663769.46,0,852121.58,0.222,122,11.27,Investor,0,Normal
1473,1474,52,617596.39,51466.37,20533.14,131035.21,116790.63,695,8088.16,62677.68,1,87077.68,0.396,36,42.77,Middle_Class,1,Premium
1474,1475,44,636038.66,53003.22,27585.3,114217.09,282232.54,730,11669.94,275183.35,5,116639.45,0.33,56,38.19,Middle_Class,1,Premium
1475,1476,64,2270316.22,189193.02,50563.86,874515.06,191890.58,778,20963.75,117092.14,4,779209.01,0.196,64,11.49,High_Income,0,Normal
1476,1477,69,1928742.53,160728.54,40076.92,806229.54,79998.54,804,15537.5,533036.52,1,906744.63,0.212,54,9.23,Investor,0,Normal
1477,1478,49,1414630.51,117885.88,28867.42,457878.56,161646.85,790,9597.18,348582.21,3,573364.36,0.182,54,25.39,Investor,0,Normal
1478,1479,47,1673996.35,139499.7,36083.2,547123.52,15986.03,772,9249.12,429603.2,0,849323.0,0.168,86,11.12,Investor,0,Normal
1479,1480,43,571830.02,47652.5,25785.06,86244.91,208340.08,718,11449.19,64076.91,2,49260.14,0.207,59,30.46,Middle_Class,1,Premium
1480,1481,35,1584637.28,132053.11,26524.52,864573.96,44562.16,801,6198.91,455314.85,1,1106345.89,0.098,94,27.3,Investor,0,Normal
1481,1482,24,394190.18,32849.18,16245.72,68134.42,56728.7,637,6912.63,19648.69,2,23963.34,0.334,19,68.27,Young_Budget,1,Premium
1482,1483,46,682162.65,56846.89,30510.8,148994.35,251862.44,674,12424.56,55437.69,3,49098.55,0.215,28,57.98,Middle_Class,1,Premium
1483,1484,26,424476.73,35373.06,17929.19,34921.75,112499.5,702,8365.5,46562.55,1,15732.81,0.29,19,57.88,Young_Budget,1,Premium
1484,1485,43,722071.27,60172.61,32587.71,123671.56,42037.15,735,15044.44,200936.58,2,80384.29,0.332,32,52.67,Middle_Class,1,Premium
1485,1486,49,630392.14,52532.68,24425.81,171149.6,161925.21,730,11787.59,117941.22,1,69420.14,0.275,66,44.12,Middle_Class,1,Premium
1486,1487,34,613186.93,51098.91,20519.55,135080.2,176886.49,718,6949.57,86453.1,2,99727.88,0.389,26,33.96,Middle_Class,1,Premium
1487,1488,63,2077548.9,173129.08,54090.17,671892.44,168559.08,772,10830.53,343113.57,0,489907.31,0.13,63,34.14,High_Income,0,Normal
1488,1489,46,562455.41,46871.28,16936.95,167601.22,207378.73,696,6386.11,101202.35,0,112383.01,0.352,59,44.29,Middle_Class,1,Premium
1489,1490,40,599103.81,49925.32,25920.2,153938.42,269242.15,776,6902.6,166732.83,1,81275.73,0.18,58,33.03,Middle_Class,1,Premium
1490,1491,26,521323.81,43443.65,28210.47,80503.31,162634.58,690,9750.01,102917.88,1,11639.82,0.421,19,76.32,Young_Budget,1,Premium
1491,1492,33,735810.0,61317.5,28949.42,233214.7,151001.76,712,10810.65,283803.37,1,91599.23,0.287,57,40.06,Middle_Class,1,Premium
1492,1493,26,357004.88,29750.41,13753.6,21082.09,33155.62,640,4673.69,87926.77,0,16549.48,0.498,42,57.66,Young_Budget,1,Premium
1493,1494,30,452325.54,37693.8,23071.24,85952.76,77555.87,635,10528.72,145304.49,3,10883.9,0.21,22,79.38,Young_Budget,1,Premium
1494,1495,50,2554191.07,212849.26,88837.02,1011095.9,79572.93,799,21905.43,968082.63,0,874171.65,0.117,58,29.62,High_Income,0,Normal
1495,1496,50,1689650.42,140804.2,42608.35,474311.14,185795.33,785,10329.27,400703.06,2,663930.8,0.262,93,16.21,High_Income,0,Normal
1496,1497,39,1677833.11,139819.43,49229.03,810597.01,125058.67,825,14501.1,137752.37,3,512255.87,0.15,70,23.17,High_Income,0,Normal
1497,1498,39,590595.2,49216.27,23392.77,104148.46,42746.3,679,8405.78,141918.62,1,61062.03,0.308,35,51.65,Middle_Class,1,Premium
1498,1499,46,734639.01,61219.92,25241.91,244159.5,137665.69,726,8851.33,335344.86,1,96969.08,0.239,54,38.17,Middle_Class,1,Premium
1499,1500,56,1419888.42,118324.03,28331.41,745650.25,55114.74,804,5480.1,44369.43,1,533290.54,0.139,67,12.13,Investor,0,Normal
1500,1501,35,308942.48,25745.21,9959.04,84036.62,23959.93,673,4294.1,116248.77,2,45520.25,0.248,65,44.88,Middle_Class,1,Premium
1501,1502,39,737552.89,61462.74,28232.49,138564.92,208858.57,679,10881.72,487895.85,3,51818.4,0.287,50,41.2,Middle_Class,1,Premium
1502,1503,25,276380.52,23031.71,12791.22,25646.73,224099.05,561,6377.0,154432.08,0,18991.89,0.256,40,63.79,Young_Budget,1,Premium
1503,1504,36,666320.25,55526.69,28344.75,163542.77,125674.68,699,13496.38,308812.3,3,116764.69,0.205,64,53.12,Middle_Class,1,Premium
1504,1505,40,711656.27,59304.69,24442.87,221358.16,94598.6,716,9222.0,173576.45,3,104886.0,0.303,42,31.15,Middle_Class,1,Premium
1505,1506,54,704918.64,58743.22,20840.76,211926.8,264932.91,719,8197.53,363525.47,2,64319.1,0.225,67,48.95,Middle_Class,1,Premium
1506,1507,61,1940485.31,161707.11,45657.62,751825.35,189548.24,799,10569.95,881675.62,4,482804.66,0.113,64,10.4,High_Income,0,Normal
1507,1508,33,568014.89,47334.57,19633.54,153771.42,62596.65,727,4974.43,69183.91,3,106039.87,0.324,29,32.91,Middle_Class,1,Premium
1508,1509,37,2089859.69,174154.97,55983.45,946191.52,186091.65,830,24318.06,882899.58,1,492378.44,0.241,77,34.4,High_Income,0,Normal
1509,1510,47,1198294.71,99857.89,22060.74,574127.8,158829.65,769,4242.23,485162.96,1,404456.47,0.184,87,28.74,Investor,0,Normal
1510,1511,44,1230869.34,102572.44,29049.28,437194.36,123035.23,817,8134.54,347201.0,0,700513.19,0.1,120,14.99,Investor,0,Normal
1511,1512,50,1344109.97,112009.16,35591.5,390926.18,122143.48,769,10708.17,914143.04,1,249259.99,0.171,94,18.39,High_Income,0,Normal
1512,1513,52,423621.52,35301.79,24694.89,30978.69,294794.04,508,17660.3,784493.13,2,18970.8,0.778,38,75.17,High_Risk,1,Premium
1513,1514,33,519680.74,43306.73,27709.24,62705.24,203081.83,668,14916.92,61195.27,0,17302.06,0.399,41,59.1,Young_Budget,1,Premium
1514,1515,30,322489.14,26874.1,13503.64,45847.84,69774.53,677,4766.27,127009.62,0,8462.89,0.288,21,70.72,Young_Budget,1,Premium
1515,1516,32,290707.94,24225.66,14702.67,44107.27,224925.0,674,7359.0,211831.79,0,5720.62,0.384,21,76.15,Young_Budget,1,Premium
1516,1517,64,2091375.68,174281.31,66360.05,564037.59,39351.99,809,14112.19,449600.78,0,786432.72,0.104,98,11.91,High_Income,0,Normal
1517,1518,48,1127972.63,93997.72,35385.17,546647.43,248720.97,792,12353.52,260084.57,1,536205.08,0.184,112,16.82,Investor,0,Normal
1518,1519,30,460456.59,38371.38,20683.65,136759.17,97657.33,713,8480.95,385436.18,0,27693.68,0.188,59,41.13,Middle_Class,1,Premium
1519,1520,52,433012.87,36084.41,32994.35,41683.26,96238.25,596,22004.68,518208.79,3,10601.25,0.831,32,98.07,High_Risk,1,Premium
1520,1521,34,275328.95,22944.08,12140.98,19398.56,78642.78,677,4650.75,70115.0,3,16144.53,0.408,15,78.85,Young_Budget,1,Premium
1521,1522,41,534879.01,44573.25,35086.89,19796.54,171657.03,583,28435.82,453008.41,3,7039.24,0.656,35,81.59,High_Risk,1,Premium
1522,1523,48,424399.31,35366.61,13074.32,89757.39,215687.49,767,6204.05,313717.08,3,69398.07,0.226,26,48.07,Middle_Class,1,Premium
1523,1524,21,305176.76,25431.4,15917.9,25326.14,287056.51,690,4820.38,216622.19,2,23492.85,0.385,28,55.36,Young_Budget,1,Premium
1524,1525,43,654211.77,54517.65,27011.24,156649.43,156300.99,762,11747.59,497385.57,0,94931.28,0.245,62,56.96,Middle_Class,1,Premium
1525,1526,48,738313.79,61526.15,27064.13,137818.53,205252.49,769,7394.28,175431.0,1,100066.72,0.171,57,30.34,Middle_Class,1,Premium
1526,1527,36,626054.13,52171.18,21589.9,196260.86,272152.88,643,10126.78,54966.24,3,49641.08,0.28,30,53.75,Middle_Class,1,Premium
1527,1528,43,490828.21,40902.35,15077.04,166285.4,222527.26,715,6569.86,190835.14,0,90451.18,0.194,62,42.39,Middle_Class,1,Premium
1528,1529,69,1418730.13,118227.51,42927.02,662129.38,215292.52,823,16565.56,636393.85,1,767061.29,0.195,54,10.65,Investor,0,Normal
1529,1530,31,887089.13,73924.09,29520.61,211099.67,85685.75,681,14492.65,331644.19,3,63277.21,0.28,60,41.22,Middle_Class,1,Premium
1530,1531,52,790645.64,65887.14,29793.49,121973.36,114987.11,674,8413.18,414969.32,1,94708.58,0.213,44,58.73,Middle_Class,1,Premium
1531,1532,54,1311629.4,109302.45,45915.89,649259.45,16156.84,744,9779.04,622220.2,1,475982.59,0.215,53,21.83,High_Income,0,Normal
1532,1533,55,1503886.32,125323.86,34136.11,610461.93,166592.57,787,12665.08,672958.37,4,342830.52,0.218,99,18.64,High_Income,0,Normal
1533,1534,44,799959.52,66663.29,36286.53,250561.95,51214.47,804,16159.09,282798.04,1,45209.32,0.158,39,33.43,Middle_Class,1,Premium
1534,1535,47,818254.72,68187.89,35656.85,151994.64,216140.64,707,16936.55,118178.92,0,121052.76,0.246,49,48.35,Middle_Class,1,Premium
1535,1536,25,322404.05,26867.0,13880.75,18488.49,258011.95,568,4465.01,200436.97,1,8849.46,0.396,33,63.99,Young_Budget,1,Premium
1536,1537,32,345739.0,28811.58,19829.13,41075.01,96227.21,669,8576.51,201193.75,1,13549.03,0.438,24,70.58,Young_Budget,1,Premium
1537,1538,51,1948519.2,162376.6,66601.34,923140.74,31620.21,812,25823.85,745315.66,3,408716.46,0.211,94,14.23,High_Income,0,Normal
1538,1539,26,434500.68,36208.39,24236.09,81223.62,285772.63,617,9566.39,93134.64,0,15775.27,0.4,40,58.99,Young_Budget,1,Premium
1539,1540,32,483488.04,40290.67,17749.99,99380.97,266955.75,715,7116.45,495894.82,3,36253.03,0.221,60,50.94,Middle_Class,1,Premium
1540,1541,39,1658351.51,138195.96,54066.88,498882.42,165496.59,798,22939.6,384945.33,2,329168.74,0.184,43,28.12,High_Income,0,Normal
1541,1542,24,491670.58,40972.55,24953.49,57646.96,39520.22,658,7592.82,15113.07,0,16729.55,0.235,36,55.01,Young_Budget,1,Premium
1542,1543,46,1696322.71,141360.23,57813.34,508408.6,159270.33,800,15165.48,301742.28,0,336746.04,0.175,54,17.74,High_Income,0,Normal
1543,1544,45,549593.52,45799.46,18289.07,168102.79,82451.95,741,6297.65,53207.38,1,83812.73,0.199,45,59.6,Middle_Class,1,Premium
1544,1545,47,674945.36,56245.45,35738.76,35791.64,108523.58,515,22650.58,824689.68,0,27999.94,0.517,19,81.68,High_Risk,1,Premium
1545,1546,38,765626.67,63802.22,24672.71,170282.79,233357.48,741,8765.41,200470.41,4,108856.91,0.33,59,56.09,Middle_Class,1,Premium
1546,1547,42,1540169.93,128347.49,33084.64,870256.82,41860.01,785,8505.47,120206.32,1,811743.37,0.177,124,14.62,Investor,0,Normal
1547,1548,33,700054.58,58337.88,29989.09,244688.41,291189.9,686,8981.8,143536.12,3,112333.67,0.175,54,55.45,Middle_Class,1,Premium
1548,1549,31,317043.49,26420.29,15344.55,54550.89,89039.65,730,6438.97,136231.58,1,5015.27,0.357,32,83.44,Young_Budget,1,Premium
1549,1550,59,1522928.13,126910.68,47217.63,390758.54,168725.07,802,17805.51,760210.77,1,467634.1,0.136,81,20.09,High_Income,0,Normal
1550,1551,41,314776.25,26231.35,16263.66,22898.9,40050.22,633,13050.03,678631.53,4,9340.18,0.821,46,86.63,High_Risk,1,Premium
1551,1552,43,671893.4,55991.12,18559.45,229286.0,280482.46,775,6152.48,644087.1,2,197924.99,0.16,59,24.55,High_Income,1,Premium
1552,1553,67,1214039.46,101169.96,32895.34,717585.99,97275.21,813,9234.47,131177.51,0,764096.08,0.14,122,24.78,Investor,0,Normal
1553,1554,47,1330658.62,110888.22,43667.85,715732.37,124623.66,787,11793.96,213731.3,1,781559.93,0.097,58,12.87,Investor,0,Normal
1554,1555,31,262259.88,21854.99,15202.46,13522.55,68808.37,649,4755.32,208320.99,0,19357.87,0.293,42,82.58,Young_Budget,1,Premium
1555,1556,30,345925.13,28827.09,17160.1,34609.54,76793.6,650,6821.8,65352.74,1,6723.94,0.467,15,57.31,Young_Budget,1,Premium
1556,1557,39,1869754.27,155812.86,42295.46,795452.85,102549.64,797,8670.82,124983.16,1,731231.22,0.279,69,21.53,High_Income,0,Normal
1557,1558,36,648623.14,54051.93,20744.08,172210.95,231366.45,640,7445.94,476283.63,3,54159.05,0.375,32,50.82,Middle_Class,1,Premium
1558,1559,46,1025394.15,85449.51,33189.02,449511.89,185036.88,787,8440.32,187297.04,2,320174.52,0.156,68,6.9,Investor,0,Normal
1559,1560,31,478765.83,39897.15,26210.27,34467.8,247772.97,560,13931.4,605423.62,3,2119.03,0.743,40,99.42,High_Risk,1,Premium
1560,1561,34,604711.11,50392.59,20756.48,111820.53,101391.61,715,8407.09,401335.77,2,104658.23,0.195,61,54.36,Middle_Class,1,Premium
1561,1562,26,339359.62,28279.97,17325.17,42564.55,265231.95,647,7647.79,11567.55,1,11350.08,0.269,42,77.1,Young_Budget,1,Premium
1562,1563,57,1242089.27,103507.44,41321.45,410104.37,223915.3,762,15302.98,662234.93,1,780428.83,0.23,109,26.38,Investor,0,Normal
1563,1564,50,676760.74,56396.73,23720.67,186302.28,284883.13,789,10495.4,336155.35,1,71773.31,0.228,32,43.3,Middle_Class,1,Premium
1564,1565,37,1821565.34,151797.11,53520.9,611311.43,173327.59,805,11313.71,18660.41,0,709955.43,0.216,117,14.79,Investor,0,Normal
1565,1566,46,736100.62,61341.72,30155.81,113202.78,41752.02,703,12384.64,64967.01,2,54262.19,0.292,54,30.01,Middle_Class,1,Premium
1566,1567,45,2236789.58,186399.13,66819.62,822345.7,130592.19,781,25040.16,192875.47,1,617398.01,0.282,91,25.67,High_Income,0,Normal
1567,1568,31,368876.7,30739.72,16220.3,47143.32,215985.69,648,7039.9,192699.48,1,23140.73,0.23,34,67.33,Young_Budget,1,Premium
1568,1569,51,2163444.89,180287.07,75729.46,642714.49,260684.51,810,28468.65,130006.48,0,744261.26,0.263,62,24.71,High_Income,0,Normal
1569,1570,38,675094.9,56257.91,20982.19,214545.08,165292.87,750,7037.66,110203.6,2,120821.45,0.218,67,37.08,Middle_Class,1,Premium
1570,1571,43,924132.08,77011.01,31789.26,415301.57,185047.8,810,9812.06,294836.75,2,317219.11,0.166,61,18.79,High_Income,0,Normal
1571,1572,21,429576.15,35798.01,22213.83,73768.39,150856.19,745,10243.39,199310.17,0,12640.78,0.269,36,58.71,Young_Budget,1,Premium
1572,1573,37,1511066.52,125922.21,42169.49,491286.37,199135.33,785,14674.48,525273.97,2,404470.95,0.269,92,25.88,High_Income,0,Normal
1573,1574,45,1058158.84,88179.9,19446.49,449637.92,145930.43,800,3077.55,178489.05,0,524587.01,0.082,58,15.7,Investor,0,Normal
1574,1575,34,389430.79,32452.57,18720.0,32265.6,172500.69,699,6924.65,79427.0,0,28785.25,0.47,43,57.78,Young_Budget,1,Premium
1575,1576,31,422905.24,35242.1,16954.29,63017.81,72930.14,723,7667.03,132805.91,0,32497.93,0.455,42,55.62,Young_Budget,1,Premium
1576,1577,27,295790.69,24649.22,13597.43,23296.12,142809.36,666,5228.7,6667.3,0,12373.81,0.469,31,74.49,Young_Budget,1,Premium
1577,1578,56,1617992.48,134832.71,39359.63,724577.82,200932.97,783,14534.01,182379.86,2,492038.83,0.176,42,12.13,High_Income,0,Normal
1578,1579,40,2641589.12,220132.43,69690.05,743571.21,277253.73,822,25832.92,100433.93,1,652824.8,0.162,59,21.58,High_Income,0,Normal
1579,1580,35,909170.6,75764.22,33004.29,293457.74,245409.61,713,8252.28,322176.36,0,142821.74,0.209,33,38.87,Middle_Class,1,Premium
1580,1581,33,373756.76,31146.4,21656.53,19942.79,179400.58,618,11726.44,4601.18,3,26419.75,0.237,25,68.67,Young_Budget,1,Premium
1581,1582,47,621504.04,51792.0,28466.58,172164.97,196992.88,729,13333.16,423363.0,1,79223.16,0.232,35,40.29,Middle_Class,1,Premium
1582,1583,43,1521940.73,126828.39,41064.9,636180.75,128508.3,753,9139.54,284987.71,0,269545.09,0.142,72,32.99,High_Income,0,Normal
1583,1584,32,600992.58,50082.72,27134.89,110351.43,60422.68,719,11318.11,460800.78,1,58518.31,0.158,31,56.97,Middle_Class,1,Premium
1584,1585,33,384660.45,32055.04,23133.14,25951.98,291249.33,613,16154.3,324811.27,1,2999.72,0.519,38,75.7,High_Risk,1,Premium
1585,1586,29,563364.58,46947.05,28189.0,109954.08,195339.73,614,10028.05,53640.6,0,31590.06,0.365,41,61.14,Young_Budget,1,Premium
1586,1587,36,1831071.09,152589.26,39799.63,692019.88,80695.09,771,17561.2,376610.1,2,546250.69,0.194,53,27.62,High_Income,0,Normal
1587,1588,35,736010.44,61334.2,26235.34,215504.97,135574.23,748,10618.99,327476.39,2,71472.16,0.313,49,49.57,Middle_Class,1,Premium
1588,1589,39,845310.19,70442.52,36743.22,279335.53,152639.23,707,9235.99,184186.15,0,99829.38,0.274,69,36.44,Middle_Class,1,Premium
1589,1590,41,1687568.7,140630.72,45486.59,684409.42,219461.78,798,15980.98,170226.2,4,637386.88,0.27,48,29.09,High_Income,0,Normal
